Usage: Account Number,Usage: Created By ID,Usage: Created Date,Usage: Description,Usage: End Date,Usage: File Name,Usage: GUID,Usage: ID,Usage: Import ID,Usage: Quantity,Usage: RBE Status,Usage: Source Type,Usage: Start Date,Usage: Submission Date,Usage: Unit of Measure,Usage: Updated By ID,Usage: Updated Date
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=fb244919-3191-4d8e-a9e6-44e1273952de~appId=NUTANIX_CLUSTERS,12/02/2022,1669950297667.csv,28a37053-da59-4142-8d68-e4bf48f9bee1,8a12946e84c8e81e0184d0cb62a60ee9,8a129cc384c8e8a50184d0cb58227b05,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=59dd26f4-9151-4d09-8fef-6dfb347c9735~appId=NUTANIX_CLUSTERS,12/02/2022,1669950302670.csv,5f067705-d016-47ea-9731-d7c89e64c8ff,8a12946e84c8e81e0184d0cb764a0ef2,8a12847f84c8cbb60184d0cb6b3a5fd5,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=c21536a0-9070-4529-9aa8-4959b0141242~appId=NUTANIX_CLUSTERS,12/02/2022,1669953893980.csv,137c2e9b-3956-4529-b61a-6621ec9b13fd,8a12946e84c8e81e0184d1023a5b6a10,8a12813884c8cbb80184d10237842883,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=d901d442-664c-4829-8694-efee10f4ff26~appId=NUTANIX_CLUSTERS,12/02/2022,1669953898982.csv,55b27ef1-9711-4ef8-916e-ff849411fc4c,8a128afb84c8cb2b0184d1025116594e,8a128c0b84c8cbbb0184d1024aff17da,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=3ad909c1-6918-45f2-adf1-7130374e423a~appId=NUTANIX_CLUSTERS,12/02/2022,1669957494622.csv,dccb5b73-3cf3-4e58-9420-cad655303aeb,8a128afb84c8cb2b0184d1392b652127,8a129baf84c8e8be0184d13928b10e29,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=c759ca7b-b07b-4ece-bde5-1334e3e4cb88~appId=NUTANIX_CLUSTERS,12/02/2022,1669957494573.csv,a560fe34-e908-45bb-9bc6-2dcb7f95f8c4,8a128afb84c8cb2b0184d1392ba32136,8a1282cd84c8cbac0184d13928c70076,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=b18c7d00-1e1c-43c0-a228-8a33c129750f~appId=NUTANIX_CLUSTERS,12/02/2022,1669961096517.csv,6095e912-ce6a-4308-b8d8-eac3f43f9e7e,8a128afb84c8cb2b0184d1702fad5d1d,8a1296a584c8e8d30184d1701f075f53,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=6eb706de-ae44-42ff-ac84-18dbda03c385~appId=NUTANIX_CLUSTERS,12/02/2022,1669961099176.csv,aaf82997-b34b-4137-9e3c-39120f289622,8a128afb84c8cb2b0184d17040515d24,8a1296a584c8e8d30184d17029285f67,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=fc5b4c8d-ffc2-4c7e-b1c2-8b1cf1a53ceb~appId=NUTANIX_CLUSTERS,12/02/2022,1669964692263.csv,e4f45b50-efd6-4f66-9ac9-943422ddf4ce,8a128afb84c8cb2b0184d1a705a66f82,8a12866a84c8cbcd0184d1a6fc561226,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=72e20b4b-f4e8-40a2-9bd9-ef58d1ab29d1~appId=NUTANIX_CLUSTERS,12/02/2022,1669964695072.csv,561afcae-175d-4140-b298-121ae340bb4f,8a128afb84c8cb2b0184d1a717346fd5,8a12838084c8cbba0184d1a7078f0336,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=731d3321-bfa3-4542-8f27-9a7d3883bd84~appId=NUTANIX_CLUSTERS,12/02/2022,1669968293551.csv,cab591f5-0290-475f-a6d7-b1221f65aa31,8a128afb84c8cb2b0184d1ddfa690bf6,8a12838084c8cbba0184d1ddefe53691,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=cd74de11-d0d5-43e6-a329-c5304b4c36ba~appId=NUTANIX_CLUSTERS,12/02/2022,1669968293551.csv,f43ece1c-f143-4361-b496-2c2f47d0a403,8a128afb84c8cb2b0184d1ddfa690bfb,8a12838084c8cbba0184d1ddefe53691,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=c8976378-47f3-462a-98d8-c30ae90d8692~appId=NUTANIX_CLUSTERS,12/02/2022,1669971904089.csv,6f2c71cf-c43a-4aea-be2a-fa491b1872bb,8a128afb84c8cb2b0184d21515d3687c,8a12822484c8cbc10184d21507a70e72,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=d728aad9-6076-4baa-9aa2-598e0fa4a7b8~appId=NUTANIX_CLUSTERS,12/02/2022,1669971905385.csv,5778fcfb-94bc-41b3-9677-df90ebfe5b6a,8a12946e84c8e81e0184d21527d90c8e,8a12847f84c8cbb60184d2150ca37e47,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=b377269d-29d2-4c5e-ada4-c9d3c4ba344a~appId=NUTANIX_CLUSTERS,12/02/2022,1669975495200.csv,7af98b5f-851e-49a3-b09a-1695a5e3555d,8a12946e84c8e81e0184d24be6c50a03,8a129fcb84c8e8af0184d24bd348692a,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=91fd9a02-dfc7-47dc-b876-93444afebee5~appId=NUTANIX_CLUSTERS,12/02/2022,1669975497735.csv,e1826e43-1fc3-4b50-8c14-a4a342400d12,8a128afb84c8cb2b0184d24bfac93d5a,8a12879984c8cbb40184d24bdd497ca3,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=18d08b5a-359e-4780-a0e8-f2606c02ef96~appId=NUTANIX_CLUSTERS,12/02/2022,1669979098637.csv,dd2c10d5-0b3c-413d-98ef-e19bd732753a,8a12946e84c8e81e0184d282e0092ecd,8a12866584c8cbb40184d282cf287460,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=6572951d-7d89-42f6-ac88-839bba9810cb~appId=NUTANIX_CLUSTERS,12/02/2022,1669979096268.csv,6ab922d7-4b15-4a9d-b61b-6f639db28897,8a12946e84c8e81e0184d282e1502ede,8a128d0284c8cbbf0184d282c5d718d9,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=c2767317-4ccb-4e0a-968d-9e428af7abf9~appId=NUTANIX_CLUSTERS,12/02/2022,1669982698176.csv,a66f0b8e-7ece-4ab1-bf6c-993ec001c6b0,8a128afb84c8cb2b0184d2b9c4ff1c82,8a12866584c8cbb40184d2b9bc0463b9,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=1af68669-f6ac-4c2d-bcd4-f5cb2a4b3f69~appId=NUTANIX_CLUSTERS,12/02/2022,1669982699627.csv,32cb2a51-7a13-4fdb-82c1-23b40e80aef1,8a128afb84c8cb2b0184d2b9cb121c8c,8a129baf84c8e8be0184d2b9c1842b93,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=2181fd59-a79e-4ed3-baf0-5f81ce8e5ceb~appId=NUTANIX_CLUSTERS,12/02/2022,1669986305837.csv,ac5171b8-2f74-4e9f-a214-6fb82a9a14aa,8a12946e84c8e81e0184d2f0cb5312ef,8a129cc384c8e8a50184d2f0c8844403,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=f7ff9baa-7c65-4ca6-ba34-29bcb5902cbc~appId=NUTANIX_CLUSTERS,12/02/2022,1669986309115.csv,e702e1c9-4731-4e2e-880a-9f02d2285a63,8a12946e84c8e81e0184d2f0da9a16e2,8a12947a84c8e8ac0184d2f0d56540d4,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=39700727-b73c-4495-a9e5-4701192c2210~appId=NUTANIX_CLUSTERS,12/02/2022,1669989896420.csv,2be67770-0902-452d-b876-c1150f2e6bff,8a128afb84c8cb2b0184d3279d5e2a1e,8a12822484c8cbc10184d32792705771,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=22353957-50e3-4c9d-be0c-85551035192d~appId=NUTANIX_CLUSTERS,12/02/2022,1669989899747.csv,9032e614-2d12-4c38-832f-10f26e508616,8a12946e84c8e81e0184d327a9cc09c7,8a129cc384c8e8a50184d3279f5b7d5d,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=98e90f89-7710-4f64-b49f-42db83c8e3d2~appId=NUTANIX_CLUSTERS,12/02/2022,1669993492455.csv,097a6757-4a81-4462-8f29-7453818493b8,8a128afb84c8cb2b0184d35e82ef4be2,8a129cc384c8e8a50184d35e715b601c,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=e7e0fb53-8634-4e58-8f1f-5e385df1e629~appId=NUTANIX_CLUSTERS,12/02/2022,1669993495992.csv,d8ae5d09-58a4-4028-a71c-6805a05b9d02,8a12946e84c8e81e0184d35e8ec77be3,8a129e9e84c8e8bd0184d35e7f3e6476,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=e753badc-ba8d-4fb9-a4a4-77a15d8e3b03~appId=NUTANIX_CLUSTERS,12/02/2022,1669997098199.csv,b6051a2a-4748-4e6e-bcf1-95910807f0a3,8a128afb84c8cb2b0184d395830d24d2,8a12838084c8cbba0184d39575ea6b84,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=44a4245d-4f4a-42ab-a17a-bbe92832ab79~appId=NUTANIX_CLUSTERS,12/02/2022,1669997098199.csv,3f5104be-568e-4c01-9852-a282310b4da5,8a128afb84c8cb2b0184d395830d24d3,8a12838084c8cbba0184d39575ea6b84,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=7dd1b054-7ba1-4651-91fb-db1caf8930f6~appId=NUTANIX_CLUSTERS,12/02/2022,1670000709252.csv,e72684f0-b307-42a6-9995-b2211f8a12f5,8a128afb84d3a8350184d3cca0ff15ae,8a12813884d3a8ce0184d3cc8fde3ef9,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=0b1f5f7b-072d-4f06-8fff-cf522cbd4829~appId=NUTANIX_CLUSTERS,12/02/2022,1670000713211.csv,bc8b5f7f-0e35-41bc-b1fa-3b00a24e4b37,8a128afb84d3a8350184d3ccab6415d9,8a128d0284d3a8cf0184d3cc9f1a3e56,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=8ce83325-09e6-4d83-8b09-fccbcce953c1~appId=NUTANIX_CLUSTERS,12/02/2022,1670004294593.csv,7745e281-d8a3-4a47-a3e4-456848e3b50f,8a12946e84d3c7500184d4034eaa0230,8a129e9e84d3c7d90184d40344d84d88,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=bbacb406-0eb6-421f-ba92-6bae1bfeb58e~appId=NUTANIX_CLUSTERS,12/02/2022,1670004294397.csv,b97f263e-d5f6-44c3-bec7-b44e1b60bc8d,8a12946e84d3c7500184d4034f060236,8a1282cd84d3a8c30184d40344636b65,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=79a06212-ebfc-41b8-9b40-5deb7132c717~appId=NUTANIX_CLUSTERS,12/02/2022,1670007890836.csv,b5907b01-902c-4929-a033-84e8918f6581,8a12946e84d3c7500184d43a60cb53f5,8a129e9e84d3c7d90184d43a24f55b73,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=e386ed0d-33c0-420c-8569-88c2d4571187~appId=NUTANIX_CLUSTERS,12/02/2022,1670007896290.csv,0caf41b9-71a1-47bb-98a0-562ec313efd4,8a12946e84d3c7500184d43a635b5413,8a12866584d3a8c40184d43a3ab14a3e,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=b9a878cc-6040-461a-a338-709cddba4d7e~appId=NUTANIX_CLUSTERS,12/02/2022,1670011492141.csv,bad3f66f-c8d9-4e99-a35f-dbde8590326d,8a128afb84d3a8350184d4711ee022e2,8a128cc784d3a8c90184d471187512ec,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=78a517f9-4e4d-48cb-83bc-bf111f46134b~appId=NUTANIX_CLUSTERS,12/02/2022,1670011496599.csv,d48980f7-a13a-4ab1-b684-cf4cd95bc109,8a12946e84d3c7500184d47132b74805,8a128c0b84d3a8cc0184d47129c16331,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=178ba396-7bc6-40af-adc7-b3a48a791505~appId=NUTANIX_CLUSTERS,12/02/2022,1670015097728.csv,1c36be5f-96e5-4947-9ed5-7cd3e4fac899,8a128afb84d3a8350184d4a824913b10,8a12879984d3a8c40184d4a81cc43c59,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=88af6572-28a0-4a46-bd24-f2d5794bdaff~appId=NUTANIX_CLUSTERS,12/02/2022,1670015101255.csv,6f6add43-3796-440b-ada5-ab408759bf42,8a12946e84d3c7500184d4a836a35717,8a1296a584d3c7da0184d4a82a8a49a4,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=4e2b36eb-bac8-40d9-b3da-89cc843f96bb~appId=NUTANIX_CLUSTERS,12/02/2022,1670018698868.csv,f3ef7494-38bd-4ecb-9319-3e6445fa6f85,8a128afb84d3a8350184d4df1243180b,8a12987d84d3c7dd0184d4df0fff207a,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=9c568bfa-a19d-4b43-9efe-8ee87848aa8d~appId=NUTANIX_CLUSTERS,12/02/2022,1670018697585.csv,94e15230-0c36-4333-9166-e7bac1c89c1e,8a12946e84d3c7500184d4df13b40370,8a129cc384d3c7dc0184d4df0b162618,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=5ccb4063-fc65-4d66-899c-370895da02da~appId=NUTANIX_CLUSTERS,12/02/2022,1670022299979.csv,420d1085-a26f-4d63-ad1e-845d877d9ee0,8a128afb84d3a8350184d51605e85724,8a12866584d3a8c40184d51603311eaa,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/02/2022,~trackingId=41f1dd5a-b535-4b12-bfb7-47847e353d83~appId=NUTANIX_CLUSTERS,12/02/2022,1670022303853.csv,b4ce929b-9075-45ce-b7e1-c5aaeeeb509e,8a12946e84d3c7500184d5161c700b14,8a129baf84d3c7e10184d51611bb2d05,0,Processed,Import,12/02/2022,12/02/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/03/2022,~trackingId=77522bc2-c9ce-41c3-a442-b76fd64675bd~appId=NUTANIX_CLUSTERS,12/02/2022,1670025910138.csv,a43d28d0-1aaa-4f31-a0b9-fb8c97267d75,8a12946e84d3c7500184d54d1f9b7dc2,8a129e9e84d3c7d90184d54d18eb4f91,0,Processed,Import,12/02/2022,12/03/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/03/2022,~trackingId=bc7629ab-57c2-47b3-b01d-101964f5c969~appId=NUTANIX_CLUSTERS,12/02/2022,1670025911306.csv,db2f814e-3d12-4978-b2d6-5bda458aab80,8a12946e84d3c7500184d54d27337dd2,8a128d0284d3a8cf0184d54d1d6f486d,0,Processed,Import,12/02/2022,12/03/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/03/2022,~trackingId=6f992dc4-3fb2-448b-90dc-2b929c68a5a7~appId=NUTANIX_CLUSTERS,12/03/2022,1670029496396.csv,e5ac757f-34b8-48df-a9f5-998ea233f9e3,8a128afb84d3a8350184d583d7e2761c,8a12847f84d3a8c50184d583d1507591,0,Processed,Import,12/03/2022,12/03/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/03/2022,~trackingId=2d26c859-a93e-4147-b359-9295d6209ff7~appId=NUTANIX_CLUSTERS,12/03/2022,1670029496820.csv,d1df8ea0-595d-46a1-ab8d-6da613b4c766,8a12946e84d3c7500184d583d98f2c7b,8a128c0b84d3a8cc0184d583d3e322f9,0,Processed,Import,12/03/2022,12/03/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/03/2022,~trackingId=aa749b3b-600f-415d-acab-9504f79e1213~appId=NUTANIX_CLUSTERS,12/03/2022,1670033093960.csv,2b1edda0-426a-4b60-9fd9-9cd291681ba8,8a128afb84d3a8350184d5bab9a00001,8a12813884d3a8ce0184d5bab7aa1c44,0,Processed,Import,12/03/2022,12/03/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/03/2022,~trackingId=827a94cc-4093-40d0-81e9-5b39d8a28709~appId=NUTANIX_CLUSTERS,12/03/2022,1670033093960.csv,780b93f1-c515-47e2-93b9-64de31df51cd,8a128afb84d3a8350184d5bab9a10003,8a12813884d3a8ce0184d5bab7aa1c44,0,Processed,Import,12/03/2022,12/03/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/03/2022,~trackingId=3f7f65c2-511d-4d36-8e81-c613eb8b6c5f~appId=NUTANIX_CLUSTERS,12/03/2022,1670036698505.csv,22df01cc-d5f3-463d-ad22-b60f21adf069,8a12946e84d3c7500184d5f1c2cc51f9,8a12866584d3a8c40184d5f1b6a7311a,0,Processed,Import,12/03/2022,12/03/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/03/2022,~trackingId=d248e843-af4c-40f1-b080-a7d2c66f0254~appId=NUTANIX_CLUSTERS,12/03/2022,1670036703575.csv,07a65284-c82e-40a5-b7e1-d2f080e381e2,8a12946e84d3c7500184d5f1d3715208,8a12947a84d3c7da0184d5f1cac771b6,0,Processed,Import,12/03/2022,12/03/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/03/2022,~trackingId=f2010f43-6e1a-4d15-b3ba-0059002c0ff7~appId=NUTANIX_CLUSTERS,12/03/2022,1670040295105.csv,eb544bcf-b2be-410b-aeb5-61fcfce72dfb,8a12946e84d3c7500184d628a0664f6c,8a12992184d3c7e60184d62898394998,0,Processed,Import,12/03/2022,12/03/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/03/2022,~trackingId=15b3d388-f69a-47c6-aea0-baed37f91c40~appId=NUTANIX_CLUSTERS,12/03/2022,1670040295105.csv,0b11a0d0-ff74-4c18-96b8-2217463ba13f,8a12946e84d3c7500184d628a0664f6d,8a12992184d3c7e60184d62898394998,0,Processed,Import,12/03/2022,12/03/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/03/2022,~trackingId=fd846900-21bd-4006-95db-5315891d0b65~appId=NUTANIX_CLUSTERS,12/03/2022,1670043896374.csv,dffa13ad-3423-46bb-9cba-7665b546e86f,8a128afb84d3a8350184d65f93296eb6,8a128cc784d3a8c90184d65f8b582a30,0,Processed,Import,12/03/2022,12/03/2022,CLUSTERS_AOS_AZURE_ULT_FLASH_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
A00002889,2c92a0ff5d2b8649015d37e979860e20,12/03/2022,~trackingId=18d1a27d-ab7b-4f89-b649-e3a756208b4d~appId=NUTANIX_CLUSTERS,12/03/2022,1670043896374.csv,73222ba6-cb97-41f6-9eef-4a9402807700,8a128afb84d3a8350184d65f93296eba,8a128cc784d3a8c90184d65f8b582a30,0,Processed,Import,12/03/2022,12/03/2022,CLUSTERS_AOS_AZURE_ULT_CORE_1H,2c92a0fe66c960c90166d0519efd7391,12/29/2022
